row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,candidate_status,rejection_reason,validation_record_status,raw_permit_id
2150,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000048
2156,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000054
2161,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000059
2162,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000060
2169,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000067
2170,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000068
2173,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000071
2174,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000072
2175,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000073
2176,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000074
2179,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000077
2183,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000081
2184,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000082
2187,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000085
2188,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000086
2190,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000088
2191,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000089
2193,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000091
2195,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000093
2198,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000096
2200,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000098
2201,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000099
2202,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000100
2203,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000101
2204,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000102
2205,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000103
2206,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000104
2207,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000105
2208,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000106
2209,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000107
2211,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000109
2212,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000110
2213,permit_type,grouped_majority,Demolition,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000111
2215,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000113
2218,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000116
2219,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000117
2221,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000119
2222,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000120
2226,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000124
2228,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000126
2229,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000127
2232,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000130
2235,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000133
2236,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000134
2237,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000135
2241,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000139
2250,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000148
2251,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000149
2252,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000150
2253,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000151
2255,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000153
2257,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000155
2259,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000157
2261,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000159
2262,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000160
2263,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000161
2264,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000162
2265,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000163
2272,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000170
2273,permit_type,grouped_majority,Electrical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000171
2274,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000172
2275,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000173
2276,permit_type,grouped_majority,Plumbing,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000174
2277,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000175
2281,permit_type,grouped_majority,Building,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000179
2284,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000182
2285,permit_type,grouped_majority,Mechanical,1.0,group_majority,True,Accepted,,valid,run_20260625_171508_732_row_000183
9,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000011
10,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000012
11,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000013
12,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000014
13,permit_type,association_rules,Grading,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000015
16,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000018
24,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000026
26,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000028
31,permit_type,association_rules,Demolition,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000033
32,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000034
33,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000035
35,permit_type,association_rules,Grading,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000037
36,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000038
37,permit_type,association_rules,Miscellaneous,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000039
38,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000040
40,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000042
45,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000047
46,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000048
52,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000054
55,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000057
56,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000058
62,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000064
63,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000065
67,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000069
69,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000071
71,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000073
77,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000079
79,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000081
80,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000082
84,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000086
88,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000090
89,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000091
90,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000092
94,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000096
95,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000097
96,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000098
101,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000103
102,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000104
103,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000105
106,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000108
107,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000109
110,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000112
114,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000116
118,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000120
119,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000121
121,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000123
122,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000124
123,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000125
125,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000127
126,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000128
127,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000129
129,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000131
130,permit_type,association_rules,Grading,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000132
136,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000138
137,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000139
139,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000141
141,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000143
146,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000148
147,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000149
152,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000154
153,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000155
157,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000159
159,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000161
163,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000165
165,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000167
168,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000170
170,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000172
173,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000175
178,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000180
182,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000184
183,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000185
184,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000186
185,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000187
186,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000188
187,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000189
193,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000195
194,permit_type,association_rules,Grading,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000196
197,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000199
198,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000200
200,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000202
201,permit_type,association_rules,Demolition,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000203
202,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000204
203,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000205
205,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000207
207,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000209
208,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000210
209,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000211
213,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000215
215,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000217
218,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000220
220,permit_type,association_rules,Demolition,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000222
222,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000224
223,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000225
226,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000228
233,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000235
235,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000237
236,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000238
240,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000242
241,permit_type,association_rules,Mechanical,0.6058823529411765,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000243
245,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000247
249,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000251
250,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000252
251,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000253
254,permit_type,association_rules,Grading,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000256
255,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000257
256,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000258
257,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000259
259,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000261
262,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000264
264,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000266
266,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000268
267,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000269
268,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000270
269,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_170932_611_row_000271
270,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000002
271,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000003
272,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000004
273,permit_type,association_rules,Grading,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000005
276,permit_type,association_rules,Electrical,0.9846153846153847,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000008
277,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000009
278,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000010
280,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000012
282,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000014
283,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000015
285,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000017
291,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000023
293,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000025
294,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000026
297,permit_type,association_rules,Miscellaneous,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000029
299,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000031
305,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000037
306,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000038
310,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000042
311,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000043
314,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000046
315,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000047
316,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000048
319,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000051
323,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000055
325,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000057
329,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000061
334,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000066
347,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000079
348,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000080
350,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000082
351,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000083
352,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000084
355,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000087
359,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000091
364,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000096
366,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000098
367,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000099
372,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000104
373,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000105
375,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000107
387,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000119
390,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000122
391,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000123
394,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000126
401,permit_type,association_rules,Grading,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000133
409,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000141
411,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000143
412,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000144
413,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000145
416,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000148
419,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000151
423,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000155
429,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000161
432,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000164
436,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000168
438,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000170
439,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000171
440,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000172
442,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000174
444,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000176
445,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000177
448,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000180
453,permit_type,association_rules,Miscellaneous,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000185
456,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000188
458,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000190
459,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000191
460,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000192
464,permit_type,association_rules,Mechanical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000196
466,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000198
468,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000200
471,permit_type,association_rules,Plumbing,1.0,matched_rules,True,Accepted,,valid,run_20260625_171257_622_row_000203
473,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171308_644_row_000003
474,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171308_644_row_000004
475,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171308_644_row_000005
478,permit_type,association_rules,Electrical,1.0,matched_rules,True,Accepted,,valid,run_20260625_171308_644_row_000008
484,permit_type,association_rules,Building,1.0,matched_rules,True,Accepted,,valid,run_20260625_171308_644_row_000014
